"date","coin","구성요소","가격"
"2023-07-13","ADA","high",497
"2023-07-14","ADA","high",495
"2023-07-15","ADA","high",433
"2023-07-16","ADA","high",421
"2023-07-17","ADA","high",410
"2023-07-18","ADA","high",404
"2023-07-19","ADA","high",420
"2023-07-20","ADA","high",429
"2023-07-21","ADA","high",412
"2023-07-22","ADA","high",409
"2023-07-23","ADA","high",412
"2023-07-24","ADA","high",413
"2023-07-25","ADA","high",400
"2023-07-26","ADA","high",402
"2023-07-27","ADA","high",405
"2023-07-28","ADA","high",406
"2023-07-29","ADA","high",406
"2023-07-30","ADA","high",411
"2023-07-31","ADA","high",412
"2023-08-01","ADA","high",404
"2023-08-02","ADA","high",406
"2023-08-03","ADA","high",396
"2023-08-04","ADA","high",393
"2023-08-05","ADA","high",390
"2023-08-06","ADA","high",393
"2023-08-07","ADA","high",393
"2023-08-08","ADA","high",400
"2023-08-09","ADA","high",401
"2023-08-10","ADA","high",401
"2023-08-11","ADA","high",396
"2023-08-12","ADA","high",393
"2023-08-13","ADA","high",392
"2023-08-14","ADA","high",391
"2023-08-15","ADA","high",391
"2023-08-16","ADA","high",382
"2023-08-17","ADA","high",378
"2023-08-18","ADA","high",369
"2023-08-19","ADA","high",373
"2023-08-20","ADA","high",375
"2023-08-21","ADA","high",374
"2023-08-22","ADA","high",362
"2023-08-23","ADA","high",367
"2023-08-24","ADA","high",367
"2023-08-25","ADA","high",367
"2023-08-26","ADA","high",356
"2023-08-27","ADA","high",360
"2023-08-28","ADA","high",362
"2023-08-29","ADA","high",379
"2023-08-30","ADA","high",369
"2023-08-31","ADA","high",363
"2023-09-01","ADA","high",353
"2023-09-02","ADA","high",352
"2023-09-03","ADA","high",350
"2023-09-04","ADA","high",352
"2023-09-05","ADA","high",353
"2023-09-06","ADA","high",355
"2023-09-07","ADA","high",352
"2023-09-08","ADA","high",352
"2023-09-09","ADA","high",348
"2023-09-10","ADA","high",346
"2023-09-11","ADA","high",340
"2023-09-12","ADA","high",342
"2023-09-13","ADA","high",339
"2023-09-14","ADA","high",342
"2023-09-15","ADA","high",345
"2023-09-16","ADA","high",343
"2023-09-17","ADA","high",340
"2023-09-18","ADA","high",344
"2023-09-19","ADA","high",345
"2023-09-20","ADA","high",345
"2023-09-21","ADA","high",342
"2023-09-22","ADA","high",335
"2023-09-23","ADA","high",334
"2023-09-24","ADA","high",333
"2023-09-25","ADA","high",333
"2023-09-26","ADA","high",336
"2023-09-27","ADA","high",338
"2023-09-28","ADA","high",340
"2023-09-29","ADA","high",346
"2023-09-30","ADA","high",345
"2023-10-01","ADA","high",361
"2023-10-02","ADA","high",365
"2023-10-03","ADA","high",361
"2023-10-04","ADA","high",355
"2023-10-05","ADA","high",359
"2023-10-06","ADA","high",361
"2023-10-07","ADA","high",360
"2023-10-08","ADA","high",352
"2023-10-09","ADA","high",353
"2023-10-10","ADA","high",346
"2023-10-11","ADA","high",340
"2023-10-12","ADA","high",339
"2023-10-13","ADA","high",343
"2023-10-14","ADA","high",341
"2023-10-15","ADA","high",340
"2023-10-16","ADA","high",354
"2023-10-17","ADA","high",343
"2023-10-18","ADA","high",338
"2023-10-19","ADA","high",337
"2023-10-20","ADA","high",343
"2023-10-21","ADA","high",354
"2023-10-22","ADA","high",356
"2023-10-23","ADA","high",376
"2023-10-24","ADA","high",391
"2023-10-25","ADA","high",390
"2023-10-26","ADA","high",401
"2023-10-27","ADA","high",396
"2023-10-28","ADA","high",404
"2023-10-29","ADA","high",405
"2023-10-30","ADA","high",411
"2023-10-31","ADA","high",414
"2023-11-01","ADA","high",419
"2023-11-02","ADA","high",448
"2023-11-03","ADA","high",445
"2023-11-04","ADA","high",445
"2023-11-05","ADA","high",470
"2023-11-06","ADA","high",502
"2023-11-07","ADA","high",489
"2023-11-08","ADA","high",479
"2023-11-09","ADA","high",511
"2023-11-10","ADA","high",522
"2023-11-11","ADA","high",527
"2023-11-12","ADA","high",520
"2023-11-13","ADA","high",517
"2023-11-14","ADA","high",499
"2023-11-15","ADA","high",506
"2023-11-16","ADA","high",549
"2023-11-17","ADA","high",511
"2023-11-18","ADA","high",509
"2023-11-19","ADA","high",514
"2023-11-20","ADA","high",532
"2023-11-21","ADA","high",523
"2023-11-22","ADA","high",517
"2023-11-23","ADA","high",519
"2023-11-24","ADA","high",532
"2023-11-25","ADA","high",530
"2023-11-26","ADA","high",529
"2023-11-27","ADA","high",526
"2023-11-28","ADA","high",519
"2023-11-29","ADA","high",520
"2023-11-30","ADA","high",513
"2023-12-01","ADA","high",516
"2023-12-02","ADA","high",530
"2023-12-03","ADA","high",538
"2023-12-04","ADA","high",555
"2023-12-05","ADA","high",583
"2023-12-06","ADA","high",627
"2023-12-07","ADA","high",629
"2023-12-08","ADA","high",779
"2023-12-09","ADA","high",876
"2023-12-10","ADA","high",837
"2023-12-11","ADA","high",817
"2023-12-12","ADA","high",833
"2023-12-13","ADA","high",936
"2023-12-14","ADA","high",948
"2023-12-15","ADA","high",898
"2023-12-16","ADA","high",855
"2023-12-17","ADA","high",848
"2023-12-18","ADA","high",822
"2023-12-19","ADA","high",838
"2023-12-20","ADA","high",825
"2023-12-21","ADA","high",869
"2023-12-22","ADA","high",885
"2023-12-23","ADA","high",845
"2023-12-24","ADA","high",852
"2023-12-25","ADA","high",845
"2023-12-26","ADA","high",836
"2023-12-27","ADA","high",857
"2023-12-28","ADA","high",898
"2023-12-29","ADA","high",831
"2023-12-30","ADA","high",822
"2023-12-31","ADA","high",817
"2024-01-01","ADA","high",832
"2024-01-02","ADA","high",846
"2024-01-03","ADA","high",824
"2024-01-04","ADA","high",776
"2024-01-05","ADA","high",770
"2024-01-06","ADA","high",731
"2024-01-07","ADA","high",719
"2024-01-08","ADA","high",730
"2024-01-09","ADA","high",731
"2024-01-10","ADA","high",807
"2024-01-11","ADA","high",842
"2024-01-12","ADA","high",807
"2024-01-13","ADA","high",766
"2024-01-14","ADA","high",757
"2024-01-15","ADA","high",742
"2024-01-16","ADA","high",751
"2024-01-17","ADA","high",740
"2024-01-18","ADA","high",727
"2024-01-19","ADA","high",700
"2024-01-20","ADA","high",716
"2024-01-21","ADA","high",720
"2024-01-22","ADA","high",699
"2024-01-23","ADA","high",673
"2024-01-24","ADA","high",665
"2024-01-25","ADA","high",667
"2024-01-26","ADA","high",675
"2024-01-27","ADA","high",675
"2024-01-28","ADA","high",688
"2024-01-29","ADA","high",720
"2024-01-30","ADA","high",731.7
"2024-01-31","ADA","high",712
"2024-02-01","ADA","high",698.2
"2024-02-02","ADA","high",719.9
"2024-02-03","ADA","high",723.5
"2024-02-04","ADA","high",707
"2024-02-05","ADA","high",694.5
"2024-02-06","ADA","high",688.9
"2024-02-07","ADA","high",687.3
"2024-02-08","ADA","high",733.6
"2024-02-09","ADA","high",744.2
"2024-02-10","ADA","high",751.9
"2024-02-11","ADA","high",762.7
"2024-02-12","ADA","high",758.6
"2024-02-13","ADA","high",761
"2024-02-14","ADA","high",788.2
"2024-02-15","ADA","high",839
"2024-02-16","ADA","high",845
"2024-02-17","ADA","high",845
"2024-02-18","ADA","high",881.9
"2024-02-19","ADA","high",881.2
"2024-02-20","ADA","high",888.4
"2024-02-21","ADA","high",864.1
"2024-02-22","ADA","high",842
"2024-02-23","ADA","high",830.1
"2024-02-24","ADA","high",827.3
"2024-02-25","ADA","high",827.8
"2024-02-26","ADA","high",851.3
"2024-02-27","ADA","high",868.8
"2024-02-28","ADA","high",912.5
"2024-02-29","ADA","high",989.8
"2024-03-01","ADA","high",1009
"2024-03-02","ADA","high",1079
"2024-03-03","ADA","high",1036
"2024-03-04","ADA","high",1115
"2024-03-05","ADA","high",1103
"2024-03-06","ADA","high",1060
"2024-03-07","ADA","high",1059
"2024-03-08","ADA","high",1063
"2024-03-09","ADA","high",1045
"2024-03-10","ADA","high",1047
"2024-03-11","ADA","high",1097
"2024-03-12","ADA","high",1082
"2024-03-13","ADA","high",1097
"2024-03-14","ADA","high",1150
"2024-03-15","ADA","high",1112
"2024-03-16","ADA","high",1068
"2024-03-17","ADA","high",1003
"2024-03-18","ADA","high",1015
"2024-03-19","ADA","high",975.2
"2024-03-20","ADA","high",949.4
"2024-03-21","ADA","high",943.7
"2024-03-22","ADA","high",926.4
"2024-03-23","ADA","high",924.7
"2024-03-24","ADA","high",932
"2024-03-25","ADA","high",945.9
"2024-03-26","ADA","high",968
"2024-03-27","ADA","high",956.4
"2024-03-28","ADA","high",937
"2024-03-29","ADA","high",950.9
"2024-03-30","ADA","high",954.6
"2024-03-31","ADA","high",931
"2024-04-01","ADA","high",923.3
"2024-04-02","ADA","high",894
"2024-04-03","ADA","high",863.8
"2024-04-04","ADA","high",862
"2024-04-05","ADA","high",849.5
"2024-04-06","ADA","high",846.6
"2024-04-07","ADA","high",853.8
"2024-04-08","ADA","high",878
"2024-04-09","ADA","high",886.9
"2024-04-10","ADA","high",855.2
"2024-04-11","ADA","high",846
"2024-04-12","ADA","high",846.6
"2024-04-13","ADA","high",757.8
"2024-04-14","ADA","high",718.7
"2024-04-15","ADA","high",735.9
"2024-04-16","ADA","high",717.6
"2024-04-17","ADA","high",693.6
"2024-04-18","ADA","high",677.8
"2024-04-19","ADA","high",698.7
"2024-04-20","ADA","high",741.5
"2024-04-21","ADA","high",749
"2024-04-22","ADA","high",759.2
"2024-04-23","ADA","high",755
"2024-04-24","ADA","high",733.2
"2024-04-25","ADA","high",699
"2024-04-26","ADA","high",685.8
"2024-04-27","ADA","high",675.5
"2024-04-28","ADA","high",688
"2024-04-29","ADA","high",664.3
"2024-04-30","ADA","high",662.8
"2024-05-01","ADA","high",653
"2024-05-02","ADA","high",652.9
"2024-05-03","ADA","high",671
"2024-05-04","ADA","high",672.2
"2024-05-05","ADA","high",656.5
"2024-05-06","ADA","high",645.5
"2023-05-08","AERGO","high",167
"2023-05-09","AERGO","high",157
"2023-05-10","AERGO","high",157
"2023-05-11","AERGO","high",156
"2023-05-12","AERGO","high",150
"2023-05-13","AERGO","high",152
"2023-05-14","AERGO","high",151
"2023-05-15","AERGO","high",152
"2023-05-16","AERGO","high",153
"2023-05-17","AERGO","high",157
"2023-05-18","AERGO","high",156
"2023-05-19","AERGO","high",171
"2023-05-20","AERGO","high",161
"2023-05-21","AERGO","high",157
"2023-05-22","AERGO","high",152
"2023-05-23","AERGO","high",162
"2023-05-24","AERGO","high",157
"2023-05-25","AERGO","high",153
"2023-05-26","AERGO","high",150
"2023-05-27","AERGO","high",149
"2023-05-28","AERGO","high",153
"2023-05-29","AERGO","high",154
"2023-05-30","AERGO","high",151
"2023-05-31","AERGO","high",149
"2023-06-01","AERGO","high",152
"2023-06-02","AERGO","high",151
"2023-06-03","AERGO","high",150
"2023-06-04","AERGO","high",151
"2023-06-05","AERGO","high",150
"2023-06-06","AERGO","high",143
"2023-06-07","AERGO","high",143
"2023-06-08","AERGO","high",140
"2023-06-09","AERGO","high",141
"2023-06-10","AERGO","high",139
"2023-06-11","AERGO","high",128
"2023-06-12","AERGO","high",128
"2023-06-13","AERGO","high",127
"2023-06-14","AERGO","high",128
"2023-06-15","AERGO","high",132
"2023-06-16","AERGO","high",118
"2023-06-17","AERGO","high",119
"2023-06-18","AERGO","high",119
"2023-06-19","AERGO","high",119
"2023-06-20","AERGO","high",122
"2023-06-21","AERGO","high",127
"2023-06-22","AERGO","high",136
"2023-06-23","AERGO","high",136
"2023-06-24","AERGO","high",144
"2023-06-25","AERGO","high",142
"2023-06-26","AERGO","high",139
"2023-06-27","AERGO","high",143
"2023-06-28","AERGO","high",140
"2023-06-29","AERGO","high",135
"2023-06-30","AERGO","high",138
"2023-07-01","AERGO","high",139
"2023-07-02","AERGO","high",141
"2023-07-03","AERGO","high",139
"2023-07-04","AERGO","high",147
"2023-07-05","AERGO","high",151
"2023-07-06","AERGO","high",143
"2023-07-07","AERGO","high",137
"2023-07-08","AERGO","high",137
"2023-07-09","AERGO","high",138
"2023-07-10","AERGO","high",138
"2023-07-11","AERGO","high",146
"2023-07-12","AERGO","high",147
"2023-07-13","AERGO","high",149
"2023-07-14","AERGO","high",153
"2023-07-15","AERGO","high",156
"2023-07-16","AERGO","high",156
"2023-07-17","AERGO","high",151
"2023-07-18","AERGO","high",148
"2023-07-19","AERGO","high",144
"2023-07-20","AERGO","high",146
"2023-07-21","AERGO","high",145
"2023-07-22","AERGO","high",147
"2023-07-23","AERGO","high",150
"2023-07-24","AERGO","high",149
"2023-07-25","AERGO","high",143
"2023-07-26","AERGO","high",142
"2023-07-27","AERGO","high",143
"2023-07-28","AERGO","high",146
"2023-07-29","AERGO","high",151
"2023-07-30","AERGO","high",150
"2023-07-31","AERGO","high",150
"2023-08-01","AERGO","high",147
"2023-08-02","AERGO","high",147
"2023-08-03","AERGO","high",148
"2023-08-04","AERGO","high",146
"2023-08-05","AERGO","high",144
"2023-08-06","AERGO","high",143
"2023-08-07","AERGO","high",143
"2023-08-08","AERGO","high",143
"2023-08-09","AERGO","high",143
"2023-08-10","AERGO","high",143
"2023-08-11","AERGO","high",144
"2023-08-12","AERGO","high",145
"2023-08-13","AERGO","high",144
"2023-08-14","AERGO","high",144
"2023-08-15","AERGO","high",147
"2023-08-16","AERGO","high",142
"2023-08-17","AERGO","high",133
"2023-08-18","AERGO","high",125
"2023-08-19","AERGO","high",126
"2023-08-20","AERGO","high",129
"2023-08-21","AERGO","high",128
"2023-08-22","AERGO","high",124
"2023-08-23","AERGO","high",127
"2023-08-24","AERGO","high",130
"2023-08-25","AERGO","high",130
"2023-08-26","AERGO","high",131
"2023-08-27","AERGO","high",131
"2023-08-28","AERGO","high",128
"2023-08-29","AERGO","high",128
"2023-08-30","AERGO","high",127
"2023-08-31","AERGO","high",126
"2023-09-01","AERGO","high",122
"2023-09-02","AERGO","high",124
"2023-09-03","AERGO","high",126
"2023-09-04","AERGO","high",124
"2023-09-05","AERGO","high",123
"2023-09-06","AERGO","high",131
"2023-09-07","AERGO","high",125
"2023-09-08","AERGO","high",125
"2023-09-09","AERGO","high",124
"2023-09-10","AERGO","high",124
"2023-09-11","AERGO","high",122
"2023-09-12","AERGO","high",120
"2023-09-13","AERGO","high",122
"2023-09-14","AERGO","high",125
"2023-09-15","AERGO","high",133
"2023-09-16","AERGO","high",131
"2023-09-17","AERGO","high",134
"2023-09-18","AERGO","high",134
"2023-09-19","AERGO","high",132
"2023-09-20","AERGO","high",142
"2023-09-21","AERGO","high",139
"2023-09-22","AERGO","high",143
"2023-09-23","AERGO","high",143
"2023-09-24","AERGO","high",142
"2023-09-25","AERGO","high",137
"2023-09-26","AERGO","high",138
"2023-09-27","AERGO","high",140
"2023-09-28","AERGO","high",141
"2023-09-29","AERGO","high",141
"2023-09-30","AERGO","high",142
"2023-10-01","AERGO","high",145
"2023-10-02","AERGO","high",144
"2023-10-03","AERGO","high",145
"2023-10-04","AERGO","high",140
"2023-10-05","AERGO","high",139
"2023-10-06","AERGO","high",141
"2023-10-07","AERGO","high",144
"2023-10-08","AERGO","high",144
"2023-10-09","AERGO","high",144
"2023-10-10","AERGO","high",139
"2023-10-11","AERGO","high",137
"2023-10-12","AERGO","high",136
"2023-10-13","AERGO","high",138
"2023-10-14","AERGO","high",138
"2023-10-15","AERGO","high",149
"2023-10-16","AERGO","high",155
"2023-10-17","AERGO","high",163
"2023-10-18","AERGO","high",160
"2023-10-19","AERGO","high",150
"2023-10-20","AERGO","high",163
"2023-10-21","AERGO","high",168
"2023-10-22","AERGO","high",160
"2023-10-23","AERGO","high",166
"2023-10-24","AERGO","high",171
"2023-10-25","AERGO","high",189
"2023-10-26","AERGO","high",179
"2023-10-27","AERGO","high",169
"2023-10-28","AERGO","high",169
"2023-10-29","AERGO","high",170
"2023-10-30","AERGO","high",196
"2023-10-31","AERGO","high",193
"2023-11-01","AERGO","high",185
"2023-11-02","AERGO","high",204
"2023-11-03","AERGO","high",207
"2023-11-04","AERGO","high",203
"2023-11-05","AERGO","high",202
"2023-11-06","AERGO","high",195
"2023-11-07","AERGO","high",195
"2023-11-08","AERGO","high",196
"2023-11-09","AERGO","high",198
"2023-11-10","AERGO","high",194
"2023-11-11","AERGO","high",193
"2023-11-12","AERGO","high",193
"2023-11-13","AERGO","high",203
"2023-11-14","AERGO","high",293
"2023-11-15","AERGO","high",316
"2023-11-16","AERGO","high",282
"2023-11-17","AERGO","high",275
"2023-11-18","AERGO","high",234
"2023-11-19","AERGO","high",229
"2023-11-20","AERGO","high",238
"2023-11-21","AERGO","high",234
"2023-11-22","AERGO","high",226
"2023-11-23","AERGO","high",235
"2023-11-24","AERGO","high",249
"2023-11-25","AERGO","high",256
"2023-11-26","AERGO","high",243
"2023-11-27","AERGO","high",238
"2023-11-28","AERGO","high",235
"2023-11-29","AERGO","high",262
"2023-11-30","AERGO","high",275
"2023-12-01","AERGO","high",269
"2023-12-02","AERGO","high",263
"2023-12-03","AERGO","high",255
"2023-12-04","AERGO","high",242
"2023-12-05","AERGO","high",237
"2023-12-06","AERGO","high",236
"2023-12-07","AERGO","high",239
"2023-12-08","AERGO","high",236
"2023-12-09","AERGO","high",236
"2023-12-10","AERGO","high",237
"2023-12-11","AERGO","high",236
"2023-12-12","AERGO","high",222
"2023-12-13","AERGO","high",220
"2023-12-14","AERGO","high",222
"2023-12-15","AERGO","high",220
"2023-12-16","AERGO","high",215
"2023-12-17","AERGO","high",222
"2023-12-18","AERGO","high",211
"2023-12-19","AERGO","high",207
"2023-12-20","AERGO","high",209
"2023-12-21","AERGO","high",209
"2023-12-22","AERGO","high",209
"2023-12-23","AERGO","high",208
"2023-12-24","AERGO","high",208
"2023-12-25","AERGO","high",208
"2023-12-26","AERGO","high",206
"2023-12-27","AERGO","high",208
"2023-12-28","AERGO","high",207
"2023-12-29","AERGO","high",204
"2023-12-30","AERGO","high",201
"2023-12-31","AERGO","high",203
"2024-01-01","AERGO","high",203
"2024-01-02","AERGO","high",207
"2024-01-03","AERGO","high",211
"2024-01-04","AERGO","high",201
"2024-01-05","AERGO","high",196
"2024-01-06","AERGO","high",197
"2024-01-07","AERGO","high",198
"2024-01-08","AERGO","high",186
"2024-01-09","AERGO","high",185
"2024-01-10","AERGO","high",190
"2024-01-11","AERGO","high",197
"2024-01-12","AERGO","high",219
"2024-01-13","AERGO","high",196
"2024-01-14","AERGO","high",192
"2024-01-15","AERGO","high",192
"2024-01-16","AERGO","high",193
"2024-01-17","AERGO","high",194
"2024-01-18","AERGO","high",191
"2024-01-19","AERGO","high",191
"2024-01-20","AERGO","high",186
"2024-01-21","AERGO","high",187
"2024-01-22","AERGO","high",185
"2024-01-23","AERGO","high",179
"2024-01-24","AERGO","high",176
"2024-01-25","AERGO","high",179
"2024-01-26","AERGO","high",182
